Icon Name,Variant,URL
Search,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Search.svg
Secured,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Secured.svg
Secured,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Secured.svg
Secured,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Secured.svg
Security,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Security.svg
Security,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Security.svg
Security,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Security.svg
See,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/See.svg
See,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/See.svg
See,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/See.svg
Selected,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Selected.svg
Selected,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Selected.svg
Selected,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Selected.svg
Services-and-tools,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Services-and-tools.svg
Services-and-tools,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Services-and-tools.svg
Services-and-tools,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Services-and-tools.svg
Settings,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Settings.svg
Settings,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Settings.svg
Settings,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Settings.svg
Sex,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Sex.svg
Sex,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Sex.svg
Sex,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Sex.svg
Sexual-and-reproductive health,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Sexual-and-reproductive health.svg
Sexual-and-reproductive health,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Sexual-and-reproductive health.svg
Sexual-and-reproductive health,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Sexual-and-reproductive health.svg
Sexual-violence,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Sexual-violence.svg
Sexual-violence,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Sexual-violence.svg
Sexual-violence,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Sexual-violence.svg
Share,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Share.svg
Share,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Share.svg
Share,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Share.svg
Shelter,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Shelter.svg
Shelter,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Shelter.svg
Shelter,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Shelter.svg
Ship,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Ship.svg
Ship,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Ship.svg
Ship,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Ship.svg
Shower,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Shower.svg
Shower,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Shower.svg
Shower,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Shower.svg
Smartphone,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Smartphone.svg
Smartphone,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Smartphone.svg
Smartphone,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Smartphone.svg
Snow-avalanche,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Snow-avalanche.svg
Snow-avalanche,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Snow-avalanche.svg
Snow-avalanche,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Snow-avalanche.svg
Snowfall,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Snowfall.svg
Snowfall,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Snowfall.svg
Snowfall,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Snowfall.svg
Soap,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Soap.svg
Soap,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Soap.svg
Soap,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Soap.svg
Solid-waste,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Solid-waste.svg
Solid-waste,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Solid-waste.svg
Solid-waste,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Solid-waste.svg
Spontaneous-site,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Spontaneous-site.svg
Spontaneous-site,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Spontaneous-site.svg
Spontaneous-site,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Spontaneous-site.svg
Spring-water,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Spring-water.svg
Spring-water,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Spring-water.svg
Spring-water,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Spring-water.svg
Staff-management,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Staff-management.svg
Staff-management,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Staff-management.svg
Staff-management,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Staff-management.svg
Stop,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Stop.svg
Stop,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Stop.svg
Stop,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Stop.svg
Storm-surge,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Storm-surge.svg
Storm-surge,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Storm-surge.svg
Storm-surge,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Storm-surge.svg
Storm,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Storm.svg
Storm,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Storm.svg
Storm,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Storm.svg
Stove,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Stove.svg
Stove,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Stove.svg
Stove,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Stove.svg
Submersible-pump,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Submersible-pump.svg
Submersible-pump,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Submersible-pump.svg
Submersible-pump,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Submersible-pump.svg
Sugar,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Sugar.svg
Sugar,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Sugar.svg
Sugar,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Sugar.svg
Table,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Table.svg
Table,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Table.svg
Table,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Table.svg
Tarpaulin,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Tarpaulin.svg
Tarpaulin,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Tarpaulin.svg
Tarpaulin,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Tarpaulin.svg
Technological-disaster,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Technological-disaster.svg
Technological-disaster,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Technological-disaster.svg
Technological-disaster,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Technological-disaster.svg
Temporary-camp,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Temporary-camp.svg
Temporary-camp,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Temporary-camp.svg
Temporary-camp,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Temporary-camp.svg
Tent,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Tent.svg
Tent,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Tent.svg
Tent,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Tent.svg
Testing,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Testing.svg
Testing,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Testing.svg
Testing,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Testing.svg
Time,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Time.svg
Time,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Time.svg
Time,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Time.svg
Toilet,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Toilet.svg
Toilet,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Toilet.svg
Toilet,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Toilet.svg
Top-ranking,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Top-ranking.svg
Top-ranking,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Top-ranking.svg
Top-ranking,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Top-ranking.svg
Tornado,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Tornado.svg
Tornado,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Tornado.svg
Tornado,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Tornado.svg
Trade-and-market,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Trade-and-market.svg
Trade-and-market,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Trade-and-market.svg
Trade-and-market,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Trade-and-market.svg
Train,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Train.svg
Train,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Train.svg
Train,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Train.svg
Training,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Training.svg
Training,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Training.svg
Training,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Training.svg
Transition-site,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Transition-site.svg
Transition-site,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Transition-site.svg
Transition-site,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Transition-site.svg
Trending,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Trending.svg
Trending,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Trending.svg
Trending,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Trending.svg
Truck,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Truck.svg
Truck,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Truck.svg
Truck,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Truck.svg
Tsunami,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Tsunami.svg
Tsunami,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Tsunami.svg
Tsunami,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Tsunami.svg
Tunnel,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Tunnel.svg
Tunnel,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Tunnel.svg
Tunnel,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Tunnel.svg
UN-compound-office,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/UN-compound-office.svg
UN-compound-office,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/UN-compound-office.svg
UN-compound-office,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/UN-compound-office.svg
UN-vehicle,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/UN-vehicle.svg
UN-vehicle,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/UN-vehicle.svg
UN-vehicle,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/UN-vehicle.svg
University,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/University.svg
University,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/University.svg
University,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/University.svg
Up,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Up.svg
Up,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Up.svg
Up,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Up.svg
Upload,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Upload.svg
Upload,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Upload.svg
Upload,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Upload.svg
Urban-rural,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Urban-rural.svg
Urban-rural,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Urban-rural.svg
Urban-rural,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Urban-rural.svg
Urban,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Urban.svg
Urban,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Urban.svg
Urban,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Urban.svg
User,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/User.svg
User,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/User.svg
User,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/User.svg
Users,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Users.svg
Users,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Users.svg
Users,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Users.svg
Vaccine,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Vaccine.svg
Vaccine,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Vaccine.svg
Vaccine,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Vaccine.svg
Validate-account,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Validate-account.svg
Validate-account,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Validate-account.svg
Validate-account,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Validate-account.svg
Ventilator,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Ventilator.svg
Ventilator,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Ventilator.svg
Ventilator,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Ventilator.svg
Video,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Video.svg
Video,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Video.svg
Video,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Video.svg
Violent-wind,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Violent-wind.svg
Violent-wind,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Violent-wind.svg
Violent-wind,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Violent-wind.svg
Virus,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Virus.svg
Virus,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Virus.svg
Virus,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Virus.svg
Volcano,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Volcano.svg
Volcano,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Volcano.svg
Volcano,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Volcano.svg
Walkie-talkie,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Walkie-talkie.svg
Walkie-talkie,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Walkie-talkie.svg
Walkie-talkie,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Walkie-talkie.svg
Warning-Error,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Warning-Error.svg
Warning-Error,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Warning-Error.svg
Warning-Error,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Warning-Error.svg
Water-Sanitation-and-Hygiene,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Water-Sanitation-and-Hygiene.svg
Water-Sanitation-and-Hygiene,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Water-Sanitation-and-Hygiene.svg
Water-Sanitation-and-Hygiene,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Water-Sanitation-and-Hygiene.svg
Water-source,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Water-source.svg
Water-source,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Water-source.svg
Water-source,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Water-source.svg
Water-trucking,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Water-trucking.svg
Water-trucking,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Water-trucking.svg
Water-trucking,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Water-trucking.svg
Work-from-home,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Work-from-home.svg
Work-from-home,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Work-from-home.svg
Work-from-home,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Work-from-home.svg
Worm-infestation,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/Worm-infestation.svg
Worm-infestation,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/Worm-infestation.svg
Worm-infestation,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/Worm-infestation.svg
XLSX-file,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/XLSX-file.svg
XLSX-file,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/XLSX-file.svg
XLSX-file,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/XLSX-file.svg
ZIP-compressed,UN-blue,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/UN-blue/ZIP-compressed.svg
ZIP-compressed,black,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/black/ZIP-compressed.svg
ZIP-compressed,white,https://raw.githubusercontent.com/UN-OCHA/humanitarian-icons/main/SVG/white/ZIP-compressed.svg
